source,gene,depth_m,n_var,eta2,rho2,rho2_nn_median,rho2_nn_median_lo,rho2_nn_median_hi,rho2_nn_geomean,frac_above_noise,nn_nonpositive,ceiling_pds,p_correct,p_winner,eff_rank,rho2_target,rank,hetero
dialled,KRAS,50,45,18.794,0.00018,-0.00154,-0.00797,0.00762,,0.4733,23,0.5197,0.346,0.534,,0.0,5.0,0.0
dialled,KRAS,50,45,18.794,0.04854,0.03324,0.02583,0.04115,,0.6933,2,0.6801,1.0,1.0,4.78,0.05,5.0,0.0
dialled,KRAS,50,45,18.794,0.19605,0.08419,0.07726,0.09549,0.081406,0.86,0,0.8851,1.0,1.0,4.78,0.2,5.0,0.0
dialled,KRAS,50,45,18.794,0.59087,0.1568,0.15064,0.18241,0.161032,0.9289,0,0.96,1.0,1.0,4.78,0.6,5.0,0.0
dialled,KRAS,50,45,18.794,1.97553,0.43212,0.39293,0.44234,0.412444,0.9956,0,0.9865,0.802,0.818,4.78,2.0,5.0,0.0
dialled,KRAS,50,45,18.794,5.93601,1.13559,1.06975,1.24188,1.131948,1.0,0,0.9957,0.672,0.76,4.78,6.0,5.0,0.0
dialled,KRAS,50,45,18.794,0.00018,-0.00154,-0.00797,0.00762,,0.4733,23,0.5197,0.346,0.534,,0.0,5.0,1.0
dialled,KRAS,50,45,18.794,0.05039,0.02138,0.0011,0.02996,,0.6067,15,0.6137,0.996,1.0,3.17,0.05,5.0,1.0
dialled,KRAS,50,45,18.794,0.19976,0.03855,0.01474,0.0565,,0.7067,7,0.6968,0.998,1.0,3.17,0.2,5.0,1.0
dialled,KRAS,50,45,18.794,0.5973,0.06278,0.03813,0.10806,,0.7822,2,0.7838,1.0,1.0,3.17,0.6,5.0,1.0
dialled,KRAS,50,45,18.794,1.98726,0.14378,0.09337,0.25078,,0.8733,1,0.8544,1.0,1.0,3.17,2.0,5.0,1.0
dialled,KRAS,50,45,18.794,5.95633,0.35544,0.21867,0.5813,0.397863,0.9378,0,0.8996,1.0,1.0,3.17,6.0,5.0,1.0
dialled,KRAS,50,45,18.794,0.00018,-0.00154,-0.00797,0.00762,,0.4733,23,0.5197,0.346,0.534,,0.0,5.0,2.0
dialled,KRAS,50,45,18.794,0.05131,0.01045,0.00016,0.01894,,0.54,15,0.5672,0.774,0.966,1.92,0.05,5.0,2.0
dialled,KRAS,50,45,18.794,0.2016,0.01467,0.00519,0.02041,,0.5689,14,0.5934,0.862,0.876,1.92,0.2,5.0,2.0
dialled,KRAS,50,45,18.794,0.60049,0.01596,0.006,0.03128,,0.6311,14,0.6236,0.994,1.0,1.92,0.6,5.0,2.0
dialled,KRAS,50,45,18.794,1.99308,0.01845,0.00355,0.04471,,0.6422,14,0.6618,1.0,1.0,1.92,2.0,5.0,2.0
dialled,KRAS,50,45,18.794,5.96641,0.03354,0.01278,0.08293,,0.7089,6,0.7102,1.0,1.0,1.92,6.0,5.0,2.0
dialled,KRAS,50,45,18.794,0.00018,-0.00154,-0.00797,0.00762,,0.4733,23,0.5197,0.346,0.534,,0.0,3.0,0.0
dialled,KRAS,50,45,18.794,0.04891,0.03132,0.01861,0.04181,,0.6689,4,0.6654,0.998,0.998,2.9,0.05,3.0,0.0
dialled,KRAS,50,45,18.794,0.19679,0.05654,0.04767,0.07045,,0.7667,1,0.833,1.0,1.0,2.9,0.2,3.0,0.0
dialled,KRAS,50,45,18.794,0.59216,0.0924,0.07486,0.1042,0.088358,0.8089,0,0.9064,1.0,1.0,2.9,0.6,3.0,0.0
dialled,KRAS,50,45,18.794,1.97788,0.20199,0.18598,0.21844,0.199048,0.9111,0,0.9411,0.546,0.824,2.9,2.0,3.0,0.0
dialled,KRAS,50,45,18.794,5.94008,0.52248,0.47815,0.56443,0.5136,0.9689,0,0.9634,0.71,0.968,2.9,6.0,3.0,0.0
dialled,KRAS,50,45,18.794,0.00018,-0.00154,-0.00797,0.00762,,0.4733,23,0.5197,0.346,0.534,,0.0,3.0,1.0
dialled,KRAS,50,45,18.794,0.05046,0.02048,0.01318,0.03411,,0.62,9,0.6057,0.946,1.0,2.23,0.05,3.0,1.0
dialled,KRAS,50,45,18.794,0.19989,0.03859,0.01184,0.05346,,0.6822,9,0.6807,0.8,0.96,2.23,0.2,3.0,1.0
dialled,KRAS,50,45,18.794,0.59753,0.06651,0.0355,0.09253,,0.7556,2,0.7666,1.0,1.0,2.23,0.6,3.0,1.0
dialled,KRAS,50,45,18.794,1.98768,0.09663,0.07053,0.15128,,0.8267,1,0.8274,0.998,1.0,2.23,2.0,3.0,1.0
dialled,KRAS,50,45,18.794,5.95705,0.19495,0.14019,0.34826,0.259019,0.8889,0,0.8674,0.988,1.0,2.23,6.0,3.0,1.0
dialled,KRAS,50,45,18.794,0.00018,-0.00154,-0.00797,0.00762,,0.4733,23,0.5197,0.346,0.534,,0.0,3.0,2.0
dialled,KRAS,50,45,18.794,0.05112,0.00895,-4e-05,0.01571,,0.5444,16,0.5625,0.618,0.908,1.61,0.05,3.0,2.0
dialled,KRAS,50,45,18.794,0.20122,0.01722,0.00897,0.02216,,0.5844,14,0.5859,0.756,0.824,1.61,0.2,3.0,2.0
dialled,KRAS,50,45,18.794,0.59983,0.02189,0.00761,0.03502,,0.6533,15,0.6167,0.994,1.0,1.61,0.6,3.0,2.0
dialled,KRAS,50,45,18.794,1.99187,0.02323,0.00438,0.04605,,0.6511,15,0.6585,1.0,1.0,1.61,2.0,3.0,2.0
dialled,KRAS,50,45,18.794,5.96432,0.03845,0.01379,0.06319,,0.6956,8,0.7035,1.0,1.0,1.61,6.0,3.0,2.0
dialled,KRAS,50,45,18.794,0.00018,-0.00154,-0.00797,0.00762,,0.4733,23,0.5197,0.346,0.534,,0.0,2.0,0.0
dialled,KRAS,50,45,18.794,0.04946,0.02736,0.01543,0.03404,,0.6467,5,0.6582,1.0,1.0,1.96,0.05,2.0,0.0
dialled,KRAS,50,45,18.794,0.1979,0.04271,0.03919,0.04916,,0.6956,3,0.8011,1.0,1.0,1.96,0.2,2.0,0.0
dialled,KRAS,50,45,18.794,0.59408,0.06722,0.0519,0.07474,,0.7511,2,0.8572,0.978,0.996,1.96,0.6,2.0,0.0
dialled,KRAS,50,45,18.794,1.98138,0.11568,0.08786,0.14088,0.102251,0.7867,0,0.8886,0.83,0.854,1.96,2.0,2.0,0.0
dialled,KRAS,50,45,18.794,5.94614,0.24849,0.17311,0.31654,0.230489,0.8667,0,0.9122,0.024,0.32,1.96,6.0,2.0,0.0
dialled,KRAS,50,45,18.794,0.00018,-0.00154,-0.00797,0.00762,,0.4733,23,0.5197,0.346,0.534,,0.0,2.0,1.0
dialled,KRAS,50,45,18.794,0.05032,0.01813,0.00555,0.02903,,0.6067,13,0.5988,0.934,1.0,1.73,0.05,2.0,1.0
dialled,KRAS,50,45,18.794,0.19962,0.02631,0.01419,0.05208,,0.6622,7,0.6714,0.996,0.998,1.73,0.2,2.0,1.0
dialled,KRAS,50,45,18.794,0.59706,0.05435,0.03624,0.07294,,0.7467,2,0.741,0.992,0.992,1.73,0.6,2.0,1.0
dialled,KRAS,50,45,18.794,1.98682,0.07242,0.0519,0.10855,,0.7689,1,0.7985,1.0,1.0,1.73,2.0,2.0,1.0
dialled,KRAS,50,45,18.794,5.95556,0.12272,0.0835,0.21508,0.175932,0.82,0,0.8323,0.92,0.962,1.73,6.0,2.0,1.0
dialled,KRAS,50,45,18.794,0.00018,-0.00154,-0.00797,0.00762,,0.4733,23,0.5197,0.346,0.534,,0.0,2.0,2.0
dialled,KRAS,50,45,18.794,0.05158,0.01017,0.00037,0.01683,,0.5422,15,0.5607,0.458,0.534,1.4,0.05,2.0,2.0
dialled,KRAS,50,45,18.794,0.20213,0.0158,0.00032,0.02538,,0.5867,15,0.5832,0.582,0.634,1.4,0.2,2.0,2.0
dialled,KRAS,50,45,18.794,0.60141,0.0169,0.0052,0.03759,,0.6111,12,0.6113,0.954,0.998,1.4,0.6,2.0,2.0
dialled,KRAS,50,45,18.794,1.99476,0.02733,0.00749,0.03977,,0.6489,12,0.6528,0.988,1.0,1.4,2.0,2.0,2.0
dialled,KRAS,50,45,18.794,5.96933,0.03927,0.0186,0.0653,,0.7022,8,0.6974,1.0,1.0,1.4,6.0,2.0,2.0
dialled,KRAS,50,45,18.794,0.00018,-0.00154,-0.00797,0.00762,,0.4733,23,0.5197,0.346,0.534,,0.0,1.0,0.0
dialled,KRAS,50,45,18.794,0.04975,0.01355,0.00645,0.02494,,0.5711,12,0.6305,0.77,1.0,1.0,0.05,1.0,0.0
dialled,KRAS,50,45,18.794,0.19847,0.02724,0.01541,0.03377,,0.6133,8,0.719,0.98,1.0,1.0,0.2,1.0,0.0
dialled,KRAS,50,45,18.794,0.59507,0.0296,0.01731,0.03576,,0.66,10,0.7405,0.684,0.798,1.0,0.6,1.0,0.0
dialled,KRAS,50,45,18.794,1.98319,0.03258,0.02641,0.04269,,0.6156,6,0.7494,0.044,0.09,1.0,2.0,1.0,0.0
dialled,KRAS,50,45,18.794,5.94928,0.04543,0.0393,0.05548,,0.6311,3,0.7515,0.054,0.2,1.0,6.0,1.0,0.0
dialled,KRAS,50,45,18.794,0.00018,-0.00154,-0.00797,0.00762,,0.4733,23,0.5197,0.346,0.534,,0.0,1.0,1.0
dialled,KRAS,50,45,18.794,0.05181,0.01391,0.00476,0.02661,,0.5889,14,0.587,0.828,0.856,1.0,0.05,1.0,1.0
dialled,KRAS,50,45,18.794,0.20258,0.02832,0.01456,0.03766,,0.6467,8,0.6376,0.992,1.0,1.0,0.2,1.0,1.0
dialled,KRAS,50,45,18.794,0.6022,0.03218,0.01904,0.0418,,0.66,6,0.6887,0.992,0.994,1.0,0.6,1.0,1.0
dialled,KRAS,50,45,18.794,1.9962,0.03556,0.02373,0.05422,,0.6467,3,0.7274,0.952,0.966,1.0,2.0,1.0,1.0
dialled,KRAS,50,45,18.794,5.97182,0.0435,0.03675,0.07657,,0.7222,4,0.7462,0.672,0.832,1.0,6.0,1.0,1.0
dialled,KRAS,50,45,18.794,0.00018,-0.00154,-0.00797,0.00762,,0.4733,23,0.5197,0.346,0.534,,0.0,1.0,2.0
dialled,KRAS,50,45,18.794,0.05255,0.01092,-0.00903,0.01454,,0.5133,17,0.5607,0.648,0.722,1.0,0.05,1.0,2.0
dialled,KRAS,50,45,18.794,0.20407,0.01082,-0.00618,0.02125,,0.5267,18,0.5811,0.878,0.926,1.0,0.2,1.0,2.0
dialled,KRAS,50,45,18.794,0.60478,0.01264,-0.00267,0.02834,,0.5622,16,0.6031,0.954,0.986,1.0,0.6,1.0,2.0
dialled,KRAS,50,45,18.794,2.00091,0.02431,0.00936,0.03269,,0.5978,13,0.6333,0.972,0.972,1.0,2.0,1.0,2.0
dialled,KRAS,50,45,18.794,5.97997,0.02541,0.01853,0.04482,,0.6378,9,0.6637,0.838,0.84,1.0,6.0,1.0,2.0
dialled,KRAS,50,90,18.781,2e-05,-0.00071,-0.01025,0.004,,0.45,46,0.5014,0.116,0.28,,0.0,-1.0,0.0
dialled,KRAS,50,90,18.781,0.04918,0.04421,0.03873,0.04847,0.038396,0.7544,0,0.6846,1.0,1.0,69.63,0.05,-1.0,0.0
dialled,KRAS,50,90,18.781,0.19893,0.18802,0.18061,0.1941,0.187702,0.9944,0,0.9554,1.0,1.0,69.63,0.2,-1.0,0.0
dialled,KRAS,50,90,18.781,0.59961,0.55947,0.55087,0.56704,0.561846,1.0,0,0.9999,0.0,0.864,69.63,0.6,-1.0,0.0
dialled,KRAS,50,90,18.781,2.00459,1.834,1.82497,1.84921,1.83438,1.0,0,1.0,0.0,0.0,69.63,2.0,-1.0,0.0
dialled,KRAS,50,90,18.781,6.02281,5.35216,5.32781,5.37209,5.346046,1.0,0,1.0,0.0,0.0,69.63,6.0,-1.0,0.0
dialled,KRAS,50,90,18.781,2e-05,-0.00071,-0.01025,0.004,,0.45,46,0.5014,0.116,0.28,,0.0,-1.0,1.0
dialled,KRAS,50,90,18.781,0.05006,0.01728,0.00964,0.02272,,0.6,26,0.6071,1.0,1.0,11.01,0.05,-1.0,1.0
dialled,KRAS,50,90,18.781,0.20069,0.03844,0.02787,0.04939,,0.7211,12,0.7236,1.0,1.0,11.01,0.2,-1.0,1.0
dialled,KRAS,50,90,18.781,0.60267,0.08928,0.06952,0.11413,,0.8356,10,0.8317,1.0,1.0,11.01,0.6,-1.0,1.0
dialled,KRAS,50,90,18.781,2.01016,0.2868,0.19695,0.36161,0.245233,0.9089,0,0.8989,0.998,0.998,11.01,2.0,-1.0,1.0
dialled,KRAS,50,90,18.781,6.03246,0.85465,0.54377,1.10814,0.71751,0.9711,0,0.9451,1.0,1.0,11.01,6.0,-1.0,1.0
dialled,KRAS,50,90,18.781,2e-05,-0.00071,-0.01025,0.004,,0.45,46,0.5014,0.116,0.28,,0.0,-1.0,2.0
dialled,KRAS,50,90,18.781,0.05104,0.00316,-0.00296,0.00845,,0.5033,39,0.5419,0.542,0.77,3.01,0.05,-1.0,2.0
dialled,KRAS,50,90,18.781,0.20265,0.00808,0.00153,0.01348,,0.5322,33,0.5763,0.988,1.0,3.01,0.2,-1.0,2.0
dialled,KRAS,50,90,18.781,0.60606,0.00929,0.00106,0.02198,,0.5933,35,0.6172,0.974,0.974,3.01,0.6,-1.0,2.0
dialled,KRAS,50,90,18.781,2.01635,0.01764,0.01109,0.0265,,0.6656,21,0.672,1.0,1.0,3.01,2.0,-1.0,2.0
dialled,KRAS,50,90,18.781,6.04319,0.03991,0.02444,0.05587,,0.7311,15,0.734,1.0,1.0,3.01,6.0,-1.0,2.0
dialled,KRAS,50,90,18.781,2e-05,-0.00071,-0.01025,0.004,,0.45,46,0.5014,0.116,0.28,,0.0,5.0,0.0
dialled,KRAS,50,90,18.781,0.04764,0.03273,0.0279,0.03734,,0.6478,9,0.6551,1.0,1.0,4.63,0.05,5.0,0.0
dialled,KRAS,50,90,18.781,0.19584,0.07278,0.0663,0.08028,0.06806,0.8233,0,0.8529,1.0,1.0,4.63,0.2,5.0,0.0
dialled,KRAS,50,90,18.781,0.59427,0.14755,0.13756,0.15115,0.139984,0.8944,0,0.9422,1.0,1.0,4.63,0.6,5.0,0.0
dialled,KRAS,50,90,18.781,1.99483,0.32518,0.30201,0.35643,0.328691,0.9756,0,0.9795,0.998,1.0,4.63,2.0,5.0,0.0
dialled,KRAS,50,90,18.781,6.00592,0.85884,0.82224,0.92552,0.881068,0.9978,0,0.9932,0.262,0.872,4.63,6.0,5.0,0.0
dialled,KRAS,50,90,18.781,2e-05,-0.00071,-0.01025,0.004,,0.45,46,0.5014,0.116,0.28,,0.0,5.0,1.0
dialled,KRAS,50,90,18.781,0.04919,0.01719,0.00448,0.02287,,0.5811,29,0.5982,1.0,1.0,3.61,0.05,5.0,1.0
dialled,KRAS,50,90,18.781,0.19894,0.03527,0.02433,0.04837,,0.7022,15,0.6943,1.0,1.0,3.61,0.2,5.0,1.0
dialled,KRAS,50,90,18.781,0.59964,0.07092,0.04847,0.09896,,0.7944,8,0.7828,1.0,1.0,3.61,0.6,5.0,1.0
dialled,KRAS,50,90,18.781,2.00463,0.14456,0.11319,0.20892,,0.8533,2,0.8523,1.0,1.0,3.61,2.0,5.0,1.0
dialled,KRAS,50,90,18.781,6.02288,0.3783,0.22269,0.46103,0.360336,0.9389,0,0.8991,1.0,1.0,3.61,6.0,5.0,1.0
dialled,KRAS,50,90,18.781,2e-05,-0.00071,-0.01025,0.004,,0.45,46,0.5014,0.116,0.28,,0.0,5.0,2.0
dialled,KRAS,50,90,18.781,0.05094,0.00784,-0.00031,0.00995,,0.4989,37,0.5403,0.7,0.75,2.01,0.05,5.0,2.0
dialled,KRAS,50,90,18.781,0.20245,0.0075,0.00081,0.01671,,0.54,35,0.5718,0.974,0.978,2.01,0.2,5.0,2.0
dialled,KRAS,50,90,18.781,0.60572,0.01656,0.00479,0.02149,,0.5944,29,0.6085,0.954,1.0,2.01,0.6,5.0,2.0
dialled,KRAS,50,90,18.781,2.01574,0.02165,0.01171,0.03068,,0.6467,25,0.655,1.0,1.0,2.01,2.0,5.0,2.0
dialled,KRAS,50,90,18.781,6.04213,0.03767,0.0231,0.05232,,0.7222,14,0.7091,1.0,1.0,2.01,6.0,5.0,2.0
dialled,KRAS,50,90,18.781,2e-05,-0.00071,-0.01025,0.004,,0.45,46,0.5014,0.116,0.28,,0.0,3.0,0.0
dialled,KRAS,50,90,18.781,0.04724,0.02359,0.01785,0.02856,,0.6211,10,0.6445,1.0,1.0,2.86,0.05,3.0,0.0
dialled,KRAS,50,90,18.781,0.19505,0.05228,0.04573,0.06049,,0.7456,3,0.8125,1.0,1.0,2.86,0.2,3.0,0.0
dialled,KRAS,50,90,18.781,0.5929,0.08291,0.0783,0.09003,,0.7911,1,0.8901,1.0,1.0,2.86,0.6,3.0,0.0
dialled,KRAS,50,90,18.781,1.99234,0.14988,0.13872,0.17189,0.15018,0.8578,0,0.9321,0.952,1.0,2.86,2.0,3.0,0.0
dialled,KRAS,50,90,18.781,6.00159,0.33652,0.31128,0.37671,0.351499,0.9433,0,0.9588,0.884,1.0,2.86,6.0,3.0,0.0
dialled,KRAS,50,90,18.781,2e-05,-0.00071,-0.01025,0.004,,0.45,46,0.5014,0.116,0.28,,0.0,3.0,1.0
dialled,KRAS,50,90,18.781,0.04875,0.01995,0.01177,0.02315,,0.5878,24,0.5877,0.994,0.998,2.47,0.05,3.0,1.0
dialled,KRAS,50,90,18.781,0.19807,0.03849,0.02787,0.04919,,0.6756,13,0.6787,1.0,1.0,2.47,0.2,3.0,1.0
dialled,KRAS,50,90,18.781,0.59814,0.05839,0.04639,0.0769,,0.7411,9,0.7584,1.0,1.0,2.47,0.6,3.0,1.0
dialled,KRAS,50,90,18.781,2.0019,0.09593,0.07807,0.11539,,0.8044,4,0.8224,1.0,1.0,2.47,2.0,3.0,1.0
dialled,KRAS,50,90,18.781,6.01815,0.19325,0.1234,0.22877,0.209015,0.8489,0,0.8676,1.0,1.0,2.47,6.0,3.0,1.0
dialled,KRAS,50,90,18.781,2e-05,-0.00071,-0.01025,0.004,,0.45,46,0.5014,0.116,0.28,,0.0,3.0,2.0
dialled,KRAS,50,90,18.781,0.05084,0.00271,-0.00073,0.01077,,0.5067,36,0.5353,0.542,0.706,1.78,0.05,3.0,2.0
dialled,KRAS,50,90,18.781,0.20225,0.01021,0.00259,0.01607,,0.5367,31,0.564,0.904,0.986,1.78,0.2,3.0,2.0
dialled,KRAS,50,90,18.781,0.60538,0.0153,0.00627,0.0215,,0.5811,29,0.5986,0.88,0.882,1.78,0.6,3.0,2.0
dialled,KRAS,50,90,18.781,2.01511,0.02801,0.01301,0.03681,,0.6367,22,0.6436,0.998,0.998,1.78,2.0,3.0,2.0
dialled,KRAS,50,90,18.781,6.04103,0.03704,0.02873,0.05548,,0.69,17,0.6958,1.0,1.0,1.78,6.0,3.0,2.0
dialled,KRAS,50,90,18.781,2e-05,-0.00071,-0.01025,0.004,,0.45,46,0.5014,0.116,0.28,,0.0,2.0,0.0
dialled,KRAS,50,90,18.781,0.04833,0.02155,0.01408,0.03015,,0.5822,14,0.6329,1.0,1.0,1.94,0.05,2.0,0.0
dialled,KRAS,50,90,18.781,0.19723,0.04012,0.03739,0.04287,,0.6811,6,0.77,1.0,1.0,1.94,0.2,2.0,0.0
dialled,KRAS,50,90,18.781,0.59667,0.0526,0.04283,0.06091,,0.6911,3,0.8354,1.0,1.0,1.94,0.6,2.0,0.0
dialled,KRAS,50,90,18.781,1.99922,0.07793,0.0676,0.08905,,0.7389,1,0.8716,0.83,0.866,1.94,2.0,2.0,0.0
dialled,KRAS,50,90,18.781,6.01351,0.14767,0.12804,0.16319,,0.7889,1,0.8998,0.164,0.57,1.94,6.0,2.0,0.0
dialled,KRAS,50,90,18.781,2e-05,-0.00071,-0.01025,0.004,,0.45,46,0.5014,0.116,0.28,,0.0,2.0,1.0
dialled,KRAS,50,90,18.781,0.04951,0.01114,0.00456,0.01924,,0.5611,22,0.5835,0.996,0.998,1.76,0.05,2.0,1.0
dialled,KRAS,50,90,18.781,0.19959,0.02947,0.01929,0.04222,,0.6489,12,0.6621,1.0,1.0,1.76,0.2,2.0,1.0
dialled,KRAS,50,90,18.781,0.60077,0.04803,0.03245,0.05481,,0.6944,8,0.7279,1.0,1.0,1.76,0.6,2.0,1.0
dialled,KRAS,50,90,18.781,2.0067,0.06481,0.047,0.07331,,0.7289,5,0.7831,1.0,1.0,1.76,2.0,2.0,1.0
dialled,KRAS,50,90,18.781,6.02646,0.09093,0.07188,0.10428,,0.7644,4,0.8226,0.982,0.982,1.76,6.0,2.0,1.0
dialled,KRAS,50,90,18.781,2e-05,-0.00071,-0.01025,0.004,,0.45,46,0.5014,0.116,0.28,,0.0,2.0,2.0
dialled,KRAS,50,90,18.781,0.05118,0.00319,-0.00103,0.00982,,0.4922,37,0.5352,0.336,0.41,1.44,0.05,2.0,2.0
dialled,KRAS,50,90,18.781,0.20294,0.01063,0.00112,0.01604,,0.5367,34,0.5606,0.846,0.948,1.44,0.2,2.0,2.0
dialled,KRAS,50,90,18.781,0.60656,0.01712,0.00401,0.02089,,0.5611,33,0.5932,0.87,0.892,1.44,0.6,2.0,2.0
dialled,KRAS,50,90,18.781,2.01727,0.02225,0.011,0.02952,,0.6222,21,0.6332,0.968,0.968,1.44,2.0,2.0,2.0
dialled,KRAS,50,90,18.781,6.04478,0.03836,0.02344,0.04882,,0.6611,16,0.6777,0.994,1.0,1.44,6.0,2.0,2.0
dialled,KRAS,50,90,18.781,2e-05,-0.00071,-0.01025,0.004,,0.45,46,0.5014,0.116,0.28,,0.0,1.0,0.0
dialled,KRAS,50,90,18.781,0.04756,0.01045,0.00635,0.01765,,0.5378,31,0.6139,1.0,1.0,1.0,0.05,1.0,0.0
dialled,KRAS,50,90,18.781,0.19568,0.02113,0.01395,0.02772,,0.5667,19,0.6999,1.0,1.0,1.0,0.2,1.0,0.0
dialled,KRAS,50,90,18.781,0.59399,0.02873,0.02239,0.0321,,0.6,12,0.7346,0.498,0.5,1.0,0.6,1.0,0.0
dialled,KRAS,50,90,18.781,1.99432,0.03297,0.02676,0.04042,,0.6233,7,0.7467,0.27,0.422,1.0,2.0,1.0,0.0
dialled,KRAS,50,90,18.781,6.00503,0.04092,0.02645,0.05036,,0.6333,9,0.7499,0.282,0.376,1.0,6.0,1.0,0.0
dialled,KRAS,50,90,18.781,2e-05,-0.00071,-0.01025,0.004,,0.45,46,0.5014,0.116,0.28,,0.0,1.0,1.0
dialled,KRAS,50,90,18.781,0.04854,0.01011,0.00507,0.01733,,0.5344,28,0.5695,0.99,1.0,1.0,0.05,1.0,1.0
dialled,KRAS,50,90,18.781,0.19766,0.02119,0.01512,0.02604,,0.6033,16,0.6273,0.998,0.998,1.0,0.2,1.0,1.0
dialled,KRAS,50,90,18.781,0.59741,0.02908,0.01967,0.03626,,0.6044,12,0.6762,1.0,1.0,1.0,0.6,1.0,1.0
dialled,KRAS,50,90,18.781,2.00057,0.03324,0.02057,0.04474,,0.6078,12,0.7176,0.992,0.992,1.0,2.0,1.0,1.0
dialled,KRAS,50,90,18.781,6.01585,0.04212,0.03163,0.04891,,0.6356,14,0.7377,0.598,0.606,1.0,6.0,1.0,1.0
dialled,KRAS,50,90,18.781,2e-05,-0.00071,-0.01025,0.004,,0.45,46,0.5014,0.116,0.28,,0.0,1.0,2.0
dialled,KRAS,50,90,18.781,0.04985,0.00515,-0.003,0.01431,,0.4989,37,0.5368,0.758,0.898,1.0,0.05,1.0,2.0
dialled,KRAS,50,90,18.781,0.20028,0.00988,0.00329,0.01565,,0.53,29,0.5608,0.936,0.966,1.0,0.2,1.0,2.0
dialled,KRAS,50,90,18.781,0.60195,0.01372,0.00847,0.02442,,0.5633,25,0.5818,0.84,0.966,1.0,0.6,1.0,2.0
dialled,KRAS,50,90,18.781,2.00885,0.02371,0.01377,0.03019,,0.6089,21,0.6165,0.988,0.988,1.0,2.0,1.0,2.0
dialled,KRAS,50,90,18.781,6.0302,0.02398,0.01421,0.03337,,0.5889,19,0.6489,0.998,0.998,1.0,6.0,1.0,2.0
dialled,KRAS,100,20,9.387,-0.00432,-0.01496,-0.02625,-0.00921,,0.425,15,0.4797,0.0,0.004,,0.0,-1.0,0.0
dialled,KRAS,100,20,9.387,0.04293,0.0371,0.0238,0.04924,,0.68,2,0.6411,0.992,0.994,18.01,0.05,-1.0,0.0
dialled,KRAS,100,20,9.387,0.18784,0.18533,0.17656,0.19064,0.1778,1.0,0,0.9313,1.0,1.0,18.01,0.2,-1.0,0.0
dialled,KRAS,100,20,9.387,0.57617,0.55593,0.53523,0.58137,0.553847,1.0,0,1.0,0.0,0.0,18.01,0.6,-1.0,0.0
dialled,KRAS,100,20,9.387,1.9389,1.83552,1.80119,1.86955,1.831693,1.0,0,1.0,0.0,0.0,18.01,2.0,-1.0,0.0
dialled,KRAS,100,20,9.387,5.83802,5.4232,5.30443,5.44593,5.389353,1.0,0,1.0,0.0,0.0,18.01,6.0,-1.0,0.0
dialled,KRAS,100,20,9.387,-0.00432,-0.01496,-0.02625,-0.00921,,0.425,15,0.4797,0.0,0.004,,0.0,-1.0,1.0
dialled,KRAS,100,20,9.387,0.04475,0.00092,-0.0068,0.01426,,0.55,9,0.6013,0.372,0.598,5.65,0.05,-1.0,1.0
dialled,KRAS,100,20,9.387,0.19148,0.03172,0.01702,0.07764,,0.755,2,0.7163,0.568,0.578,5.65,0.2,-1.0,1.0
dialled,KRAS,100,20,9.387,0.58247,0.09802,0.03085,0.19106,,0.795,2,0.8258,0.972,1.0,5.65,0.6,-1.0,1.0
dialled,KRAS,100,20,9.387,1.95041,0.33601,0.12233,0.58197,,0.89,1,0.8892,0.72,0.998,5.65,2.0,-1.0,1.0
dialled,KRAS,100,20,9.387,5.85795,1.02623,0.3888,1.71975,0.867011,0.985,0,0.9437,0.97,0.988,5.65,6.0,-1.0,1.0
dialled,KRAS,100,20,9.387,-0.00432,-0.01496,-0.02625,-0.00921,,0.425,15,0.4797,0.0,0.004,,0.0,-1.0,2.0
dialled,KRAS,100,20,9.387,0.04588,-0.01153,-0.01711,-0.005,,0.48,15,0.5582,0.03,0.048,2.49,0.05,-1.0,2.0
dialled,KRAS,100,20,9.387,0.19375,-0.00724,-0.01803,0.00514,,0.545,11,0.6187,0.274,0.544,2.49,0.2,-1.0,2.0
dialled,KRAS,100,20,9.387,0.58641,0.00608,-0.00701,0.03248,,0.62,9,0.655,0.564,0.86,2.49,0.6,-1.0,2.0
dialled,KRAS,100,20,9.387,1.9576,0.02035,0.00621,0.11435,,0.71,4,0.7242,0.836,0.998,2.49,2.0,-1.0,2.0
dialled,KRAS,100,20,9.387,5.87041,0.08518,0.01249,0.30371,,0.775,3,0.7913,0.926,0.932,2.49,6.0,-1.0,2.0
dialled,KRAS,100,20,9.387,-0.00432,-0.01496,-0.02625,-0.00921,,0.425,15,0.4797,0.0,0.004,,0.0,5.0,0.0
dialled,KRAS,100,20,9.387,0.04442,0.02677,0.02177,0.04239,,0.655,1,0.6371,0.78,0.898,4.92,0.05,5.0,0.0
dialled,KRAS,100,20,9.387,0.19083,0.08982,0.07058,0.09945,0.082961,0.795,0,0.8805,1.0,1.0,4.92,0.2,5.0,0.0
dialled,KRAS,100,20,9.387,0.58135,0.19596,0.1814,0.21637,0.188947,0.95,0,0.9755,0.864,0.99,4.92,0.6,5.0,0.0
dialled,KRAS,100,20,9.387,1.94836,0.57282,0.5178,0.61904,0.560208,0.99,0,0.9963,0.0,0.0,4.92,2.0,5.0,0.0
dialled,KRAS,100,20,9.387,5.8544,1.67468,1.48085,1.82021,1.626568,1.0,0,0.9992,0.0,0.0,4.92,6.0,5.0,0.0
