perturbation,detectable,identifiable,jointly_evaluable,separation,spread
"CHST15",True,False,False,-90.8977,266.653
"CHST4",False,False,False,60.5642,1025.9
"CHUK",False,False,False,-25.8415,933.193
"CIAO2A",False,False,False,129.983,935.664
"CIART",False,False,False,46.338,652.875
"CIB1",True,False,False,206.237,2009.13
"CIDEA",False,False,False,241.531,1561.34
"CIDEC",False,False,False,-126.799,685.746
"CIITA",False,False,False,-10.6739,898.666
"CIPC",False,False,False,-4.46974,676.122
"CIRBP",False,False,False,60.0923,859.139
"CITED2",False,False,False,-64.4267,493.364
"CIZ1",False,False,False,151.032,713.541
"CKAP2",False,False,False,217.772,1235.78
"CKAP4",False,False,False,79.2934,941.67
"CKB",False,False,False,-24.6514,673.928
"CKLF",False,False,False,237.155,1361.28
"CLASP1",False,False,False,-35.2425,1392.49
"CLASRP",False,False,False,198.192,1549.43
"CLDN15",False,False,False,65.4351,1219.28
"CLDN5",True,False,False,-130.058,945.667
"CLDN6",False,False,False,267.564,2065.2
"CLDN7",False,False,False,137.365,933.161
"CLDN9",False,False,False,-47.6739,1303.82
"CLDND2",False,False,False,16.2418,1511.43
"CLEC11A",False,False,False,-75.6575,582.875
"CLEC2D",True,False,False,673.558,2426.16
"CLIC1",False,False,False,-212.064,687.851
"CLIC4",True,False,False,-72.3293,831.593
"CLN3",False,False,False,-295.213,129.641
"CLPTM1L",False,False,False,160.962,1993.42
"CLPX",True,False,False,105.8,884.898
"CLTA",True,False,False,285.524,2294.24
"CLTB",False,False,False,-208.778,449.649
"CLU",False,False,False,302.971,1482.91
"CMTM3",False,False,False,-105.502,857.636
"CMTM4",False,False,False,67.5301,770.104
"CMTM6",True,False,False,-167.107,716.764
"CNMD",False,False,False,-175.63,416.764
"CNN3",False,False,False,-225.534,284.965
"CNNM2",True,False,False,-276.108,203.36
"CNOT6L",False,False,False,-45.1277,754.823
"CNOT8",True,False,False,97.6365,1053.95
"CNPY2",False,False,False,218.726,1946.21
"COA5",True,False,False,-89.7176,444.138
"COA6",False,False,False,-106.879,621.732
"COASY",False,False,False,-15.2437,944.625
"COBL",True,False,False,-131.976,626.816
"COL6A1",False,False,False,54.2276,1053.26
"COL7A1",False,False,False,168.868,1338.02
"COL9A3",False,False,False,25.2875,1251.66
"COMMD5",True,False,False,133.744,1615.4
"COMMD9",False,False,False,-2.84459,810.592
"COPG2",True,False,False,-83.247,936.502
"COPS7B",False,False,False,-18.4151,932.728
"COQ10A",False,False,False,0.292049,1045.58
"COQ2",True,False,False,-183.915,520.784
"COQ4",True,False,False,138.402,517.037
"COQ7",False,False,False,-24.3006,638.827
"COX14",False,False,False,-144.151,704.458
"COX17",False,False,False,318.71,2196.3
"COX5B",False,False,False,179.733,918.498
"COX6B2",True,False,False,-149.036,862.767
"COX7A2",False,False,False,-44.5021,915.696
"COX7A2L",True,False,False,-207.529,294.26
"COX8A",False,False,False,300.856,1840.66
"CPEB3",False,False,False,-157.47,458.566
"CPNE3",True,False,False,11.9254,920.781
"CPNE7",True,False,False,-277.282,335.195
"CPS1",True,False,False,-35.4172,707.018
"CPSF7",False,False,False,46.6979,774.747
"CRABP1",False,False,False,-17.5292,1099.11
"CRB2",False,False,False,607.229,2463.78
"CREB3",False,False,False,-29.949,838.869
"CREB3L3",False,False,False,-59.7493,1060.39
"CREBZF",False,False,False,46.4615,1009.79
"CREG1",False,False,False,-81.3755,575.757
"CRELD1",False,False,False,103.896,1252.72
"CRELD2",False,False,False,17.7791,1256.16
"CREM",False,False,False,-215.587,452.044
"CRK",False,False,False,-141.455,281.95
"CRTC1",True,False,False,-100.791,625.13
"CRTC3",False,False,False,-130.962,800.758
"CRY1",True,False,False,-69.8444,512.148
"CRYGD",False,False,False,47.0831,977.857
"CSDC2",False,False,False,147.242,1044.83
"CSF1",True,False,False,-148.894,500.031
"CTDSP1",False,False,False,408.094,2093.74
"CTNNB1",False,False,False,-66.8674,880.137
"CTNS",False,False,False,100.19,835.978
"CTPS2",False,False,False,-79.8029,783.532
"CTSF",False,False,False,-134.566,878.202
