perturbation,detectable,identifiable,jointly_evaluable,separation,spread
"H6PD",False,False,False,1872.39,9410.43
"HABP4",False,False,False,4397.49,25214.9
"HADHA",False,False,False,2423.9,8706.87
"HAGHL",False,False,False,40.1933,11158.8
"HAND2",False,False,False,-1406.6,8723.61
"HAO2",False,False,False,-1833.73,7804.19
"HAPLN2",False,False,False,1464.52,8163.89
"HAS1",False,False,False,-2202.36,6011.48
"HBP1",False,False,False,777.292,8424.59
"HCK",False,False,False,-2109.97,10065.1
"HCN1",False,False,False,-732.791,7903.47
"HCRTR1",False,False,False,-2052.31,6510.01
"HDAC9",False,False,False,-1159.45,10011.2
"HDDC2",False,False,False,-419.839,10987.7
"HGFAC",False,False,False,-2034.96,9426.6
"HHAT",False,False,False,-57.4055,12372.7
"HHEX",False,False,False,3297.42,22555.2
"HIBCH",False,False,False,4531.82,27019.2
"HID1",False,False,False,-586.788,13020.7
"HIGD2A",False,False,False,6057.82,33512
"HINT2",False,False,False,-527.222,12490
"HLA-DPA1",False,False,False,431.239,17153.4
"HLA-DPB1",False,False,False,-2632.62,3989.58
"HLA-DRA",False,False,False,-236.317,8657.78
"HLA-DRB1",False,False,False,-2441.71,4473.72
"HLA-E",False,False,False,1504.08,12734
"HLCS",False,False,False,-2359.79,5973.32
"HLF",False,False,False,4707.54,37617.1
"HMGB3",False,False,False,-437.828,10278.8
"HMGCS2",False,False,False,2098.24,28427
"HNRNPR",False,False,False,-373.307,7716.79
"HOXA1",False,False,False,-2908.22,6406.37
"HOXA10",False,False,False,171.414,8103.53
"HOXB8",False,False,False,2119.24,16591.3
"HOXD9",False,False,False,1952,11480
"HPS1",False,False,False,911.978,11792.2
"HPSE2",False,False,False,448.618,10003.5
"HRAS",False,False,False,-1479.66,10428
"HSPB9",False,False,False,1389.25,13782.4
"HTN3",False,False,False,-480.159,9614.63
"HYAL4",False,False,False,-664.693,11330.1
"HYCC1",False,False,False,2712.65,14675
"IDH3A",False,False,False,-1264.51,7961.47
"IDO2",False,False,False,-783.401,10276.1
"IER5",False,False,False,-1182.6,10126.3
"IFNG",False,False,False,-574.559,10792.5
"IFNL3",False,False,False,-2322.71,7071.03
"IFT46",False,False,False,338.596,13130.5
"IFTAP",False,False,False,-417.205,8671.18
"IGF1R",False,False,False,-157.773,6008.02
"IGF2BP3",False,False,False,853.561,5992.48
"IK",False,False,False,3071.15,22877.2
"IKZF3",False,False,False,-2224.28,8741.72
"IL10",False,False,False,2362.17,13420
"IL11RA",False,False,False,-484.916,8768.96
"IL18RAP",False,False,False,565.899,13657.3
"IL1RN",False,False,False,-513.723,6609.17
"IL2",False,False,False,-1948.4,5900.15
"IL21",False,False,False,4014.4,17407
"IL22RA1",False,False,False,1893.89,10290.9
"IL33",False,False,False,-1280.27,6970.94
"IL37",False,False,False,382.214,9957.71
"IL9",False,False,False,-451.934,13951.5
"IMMT",False,False,False,1051.68,13633.8
"INA",False,False,False,-1555.84,9645.3
"INAVA",False,False,False,-688.865,7982.22
"INS",False,False,False,-22.1256,7701.49
"INSL4",False,False,False,4750.16,14148.2
"INSL5",False,False,False,1381.76,11298.4
"INSL6",False,False,False,27.1589,11603.8
"INSYN2A",False,False,False,991.596,6834.95
"IQCF3",False,False,False,190.098,18144.9
"IQCJ",False,False,False,5232.61,18274.8
"IQCK",False,False,False,733.085,12921
"IQCN",False,False,False,1643.52,9085.61
"IRF9",False,False,False,203.088,5799.67
"IRX6",False,False,False,93.3021,12556.5
"ISOC2",False,False,False,599.498,11811
"ISX",False,False,False,-1816.82,8333.43
"ITGAE",False,False,False,-2570.99,7623.74
"ITIH4",False,False,False,161.536,15134.9
"ITIH5",False,False,False,7183.58,33380.7
"ITM2A",False,False,False,-1977.49,6892.53
"ITSN1",False,False,False,233.816,10272.6
"IZUMO3",False,False,False,-615.687,1840.62
"JAKMIP3",False,False,False,1722.84,5529.46
"JKAMP",False,False,False,-3295.52,6234.12
"JOSD2",False,False,False,771.309,12250.3
"JPH2",False,False,False,836.951,14486.4
"JSRP1",False,False,False,1605.67,9939.12
"KALRN",False,False,False,595.374,9444.24
"KANSL1",False,False,False,4868.77,28684.9
"KANSL1L",False,False,False,-1028.63,8252.03
"KAT8",False,False,False,4702.93,18823
"KBTBD7",False,False,False,-1720.6,5752.83
"KBTBD8",False,False,False,1706.91,14488.5
"KCNC2",True,False,False,1602.83,12198.4
"KCNJ2",False,False,False,1565.54,9275.87
"KCNK15",False,False,False,2385.59,8973.66
"KCNK5",False,False,False,-1411.13,9842.24
"KCNK7",False,False,False,-1065.99,16118.9
"KCNS2",False,False,False,4569.72,19916
"KCTD18",False,False,False,-3147.08,3095.69
"KCTD20",False,False,False,-1372.31,9656.23
"KCTD21",False,False,False,1512.94,9218.7
